timestamp,354_21670_223101,354_21674_223155,162_18310_199422
2018-02-02T17:15:00Z,70.0,70.4,55.0
2018-02-02T17:30:00Z,70.0,70.4,55.0
2018-02-02T17:45:00Z,70.0,70.4,55.0
2018-02-02T18:00:00Z,70.5,70.6,55.0
2018-02-02T18:15:00Z,70.5,72.5,55.0
2018-02-02T18:30:00Z,70.8,75.5,55.0
2018-02-02T18:45:00Z,73.6,78.5,55.0
2018-02-02T19:00:00Z,75.1,81.3,55.0
2018-02-02T19:15:00Z,76.5,84.2,55.0
2018-02-02T19:30:00Z,77.3,87.8,55.0
2018-02-02T19:45:00Z,77.6,88.6,55.0
2018-02-02T20:00:00Z,77.6,89.1,55.0
2018-02-02T20:15:00Z,77.6,89.6,55.0
2018-02-02T20:30:00Z,77.6,90.2,55.0
2018-02-02T20:45:00Z,77.6,91.4,55.0
2018-02-02T21:00:00Z,77.6,91.6,55.0
2018-02-02T21:15:00Z,77.6,91.6,55.0
2018-02-02T21:30:00Z,77.6,91.6,55.0
2018-02-02T21:45:00Z,75.4,91.6,55.0
2018-02-02T22:00:00Z,73.3,91.6,55.0
2018-02-02T22:15:00Z,71.0,91.6,55.0
2018-02-02T22:30:00Z,70.0,91.6,55.0
2018-02-02T22:45:00Z,70.0,91.6,55.0
2018-02-02T23:00:00Z,70.0,91.6,55.0
2018-02-02T23:15:00Z,70.0,91.6,55.0
2018-02-02T23:30:00Z,70.0,91.6,55.0
2018-02-02T23:45:00Z,70.0,88.3,55.6
2018-02-03T00:00:00Z,70.0,86.7,55.3
2018-02-03T00:15:00Z,70.0,84.3,55.3
2018-02-03T00:30:00Z,70.0,82.2,55.3
2018-02-03T00:45:00Z,70.0,79.8,55.5
2018-02-03T01:00:00Z,70.0,78.3,56.2
2018-02-03T01:15:00Z,70.0,76.8,57.4
2018-02-03T01:30:00Z,70.0,76.2,59.5
2018-02-03T01:45:00Z,70.0,76.2,61.6
2018-02-03T02:00:00Z,70.0,76.2,64.4
2018-02-03T02:15:00Z,70.0,76.2,67.4
2018-02-03T02:30:00Z,70.0,76.2,70.0
2018-02-03T02:45:00Z,70.0,73.5,70.0
2018-02-03T03:00:00Z,70.0,73.5,70.0
2018-02-03T03:15:00Z,70.0,75.4,70.0
2018-02-03T03:30:00Z,70.0,75.4,70.0
2018-02-03T03:45:00Z,74.2,76.8,70.0
2018-02-03T04:00:00Z,74.8,78.0,70.0
2018-02-03T04:15:00Z,76.0,78.6,70.0
2018-02-03T04:30:00Z,76.6,80.8,70.0
2018-02-03T04:45:00Z,77.8,81.4,70.0
2018-02-03T05:00:00Z,78.2,84.9,70.0
2018-02-03T05:15:00Z,78.3,85.5,70.0
2018-02-03T05:30:00Z,78.8,85.7,70.0
2018-02-03T05:45:00Z,79.3,86.9,70.0
2018-02-03T06:00:00Z,79.6,87.5,70.0
2018-02-03T06:15:00Z,80.1,87.8,70.0
2018-02-03T06:30:00Z,80.5,88.4,70.0
2018-02-03T06:45:00Z,80.9,89.0,70.0
2018-02-03T07:00:00Z,81.4,88.8,70.0
2018-02-03T07:15:00Z,81.9,89.4,70.0
2018-02-03T07:30:00Z,82.5,90.7,70.0
2018-02-03T07:45:00Z,83.1,90.9,70.0
2018-02-03T08:00:00Z,83.3,92.3,70.0
2018-02-03T08:15:00Z,83.5,92.6,70.0
2018-02-03T08:30:00Z,84.1,92.6,70.0
2018-02-03T08:45:00Z,85.4,93.2,70.0
2018-02-03T09:00:00Z,86.7,93.7,70.0
2018-02-03T09:15:00Z,86.7,94.6,70.0
2018-02-03T09:30:00Z,87.4,94.7,70.0
2018-02-03T09:45:00Z,87.4,95.4,70.0
2018-02-03T10:00:00Z,87.4,95.6,70.0
2018-02-03T10:15:00Z,88.5,96.2,70.0
2018-02-03T10:30:00Z,88.1,96.2,70.0
2018-02-03T10:45:00Z,88.1,97.1,70.0
2018-02-03T11:00:00Z,88.8,97.7,70.0
2018-02-03T11:15:00Z,100.0,100.0,70.0
2018-02-03T11:30:00Z,100.0,100.0,70.0
2018-02-03T11:45:00Z,100.0,100.0,70.0
2018-02-03T12:00:00Z,100.0,100.0,70.0
2018-02-03T12:15:00Z,100.0,100.0,70.0
2018-02-03T12:30:00Z,100.0,100.0,70.0
2018-02-03T12:45:00Z,100.0,100.0,70.0
2018-02-03T13:00:00Z,100.0,100.0,70.0
2018-02-03T13:15:00Z,100.0,100.0,70.0
2018-02-03T13:30:00Z,100.0,100.0,70.0
2018-02-03T13:45:00Z,99.7,100.0,70.0
2018-02-03T14:00:00Z,99.3,100.0,70.0
2018-02-03T14:15:00Z,99.3,100.0,70.0
2018-02-03T14:30:00Z,98.3,99.7,70.0
2018-02-03T14:45:00Z,94.4,99.7,70.0
2018-02-03T15:00:00Z,86.8,96.0,70.0
2018-02-03T15:15:00Z,74.4,85.9,70.0
2018-02-03T15:30:00Z,70.0,74.6,70.0
2018-02-03T15:45:00Z,70.0,70.0,70.0
2018-02-03T16:00:00Z,70.0,70.0,70.0
2018-02-03T16:15:00Z,70.0,70.0,70.0
2018-02-03T16:30:00Z,70.0,70.0,70.0
2018-02-03T16:45:00Z,70.0,70.0,70.0
2018-02-03T17:00:00Z,70.0,70.0,70.0
2018-02-03T17:15:00Z,70.0,70.0,70.0
2018-02-03T17:30:00Z,70.0,70.0,70.0
2018-02-03T17:45:00Z,70.0,70.0,70.0
2018-02-03T18:00:00Z,70.0,70.0,70.0
2018-02-03T18:15:00Z,70.0,70.0,70.0
2018-02-03T18:30:00Z,70.0,70.0,70.0
2018-02-03T18:45:00Z,70.0,70.0,70.0
2018-02-03T19:00:00Z,70.0,70.0,70.0
2018-02-03T19:15:00Z,70.0,70.0,70.0
2018-02-03T19:30:00Z,70.0,70.0,70.0
2018-02-03T19:45:00Z,70.0,70.0,70.0
2018-02-03T20:00:00Z,70.0,70.0,70.0
2018-02-03T20:15:00Z,70.0,70.0,70.0
2018-02-03T20:30:00Z,70.0,70.0,70.0
2018-02-03T20:45:00Z,70.0,70.0,70.0
2018-02-03T21:00:00Z,70.0,70.0,70.0
2018-02-03T21:15:00Z,70.0,73.6,70.0
2018-02-03T21:30:00Z,70.0,74.2,70.0
2018-02-03T21:45:00Z,70.0,75.4,70.0
2018-02-03T22:00:00Z,70.0,76.0,70.0
2018-02-03T22:15:00Z,70.0,76.6,70.0
2018-02-03T22:30:00Z,70.0,77.2,70.0
2018-02-03T22:45:00Z,70.0,78.5,70.0
2018-02-03T23:00:00Z,70.0,78.5,70.0
2018-02-03T23:15:00Z,73.3,79.0,70.0
2018-02-03T23:30:00Z,73.9,79.2,70.0
2018-02-03T23:45:00Z,74.4,79.6,70.0
2018-02-04T00:00:00Z,75.5,79.8,70.0
2018-02-04T00:15:00Z,76.1,78.6,70.0
2018-02-04T00:30:00Z,76.2,80.5,70.0
2018-02-04T00:45:00Z,76.8,81.1,70.0
2018-02-04T01:00:00Z,77.2,81.9,70.0
2018-02-04T01:15:00Z,77.8,82.2,70.0
2018-02-04T01:30:00Z,77.4,82.6,70.0
2018-02-04T01:45:00Z,77.6,82.7,70.0
2018-02-04T02:00:00Z,78.5,82.0,70.0
2018-02-04T02:15:00Z,78.5,81.4,70.0
2018-02-04T02:30:00Z,78.5,80.8,70.0
2018-02-04T02:45:00Z,79.2,80.6,70.0
2018-02-04T03:00:00Z,79.6,80.6,70.0
2018-02-04T03:15:00Z,80.0,81.6,70.0
2018-02-04T03:30:00Z,80.4,81.9,70.0
2018-02-04T03:45:00Z,80.4,82.4,70.0
2018-02-04T04:00:00Z,80.4,82.4,70.0
2018-02-04T04:15:00Z,80.4,82.4,70.0
2018-02-04T04:30:00Z,80.5,82.8,70.0
2018-02-04T04:45:00Z,80.5,82.2,70.0
2018-02-04T05:00:00Z,81.1,82.3,70.0
2018-02-04T05:15:00Z,81.1,82.6,70.0
2018-02-04T05:30:00Z,81.3,84.0,70.0
2018-02-04T05:45:00Z,81.3,84.1,70.0
2018-02-04T06:00:00Z,81.3,83.5,70.0
2018-02-04T06:15:00Z,81.8,83.7,70.0
2018-02-04T06:30:00Z,81.5,83.8,70.0
2018-02-04T06:45:00Z,81.5,83.6,70.0
2018-02-04T07:00:00Z,82.2,83.7,70.0
2018-02-04T07:15:00Z,82.5,83.5,70.0
2018-02-04T07:30:00Z,82.9,83.5,70.0
2018-02-04T07:45:00Z,82.6,84.1,70.0
2018-02-04T08:00:00Z,82.3,84.1,70.0
2018-02-04T08:15:00Z,82.3,84.6,70.0
2018-02-04T08:30:00Z,82.6,84.5,70.0
2018-02-04T08:45:00Z,83.2,84.5,70.0
2018-02-04T09:00:00Z,82.9,84.2,70.0
2018-02-04T09:15:00Z,82.9,84.5,70.0
2018-02-04T09:30:00Z,83.1,84.3,70.0
2018-02-04T09:45:00Z,83.8,84.4,70.0
2018-02-04T10:00:00Z,84.4,85.0,70.0
2018-02-04T10:15:00Z,84.6,84.7,70.0
2018-02-04T10:30:00Z,84.6,85.1,70.0
2018-02-04T10:45:00Z,84.9,85.7,70.0
2018-02-04T11:00:00Z,84.4,85.6,70.0
2018-02-04T11:15:00Z,84.3,85.4,70.0
2018-02-04T11:30:00Z,84.8,85.7,70.0
2018-02-04T11:45:00Z,84.7,85.7,70.0
2018-02-04T12:00:00Z,84.6,86.4,70.0
2018-02-04T12:15:00Z,84.8,86.2,70.0
2018-02-04T12:30:00Z,84.9,86.2,70.0
2018-02-04T12:45:00Z,85.0,86.2,70.0
2018-02-04T13:00:00Z,85.0,85.8,70.0
2018-02-04T13:15:00Z,100.0,100.0,70.0
2018-02-04T13:30:00Z,100.0,100.0,70.0
2018-02-04T13:45:00Z,100.0,100.0,70.0
2018-02-04T14:00:00Z,100.0,100.0,70.0
2018-02-04T14:15:00Z,100.0,100.0,70.0
2018-02-04T14:30:00Z,100.0,100.0,70.0
2018-02-04T14:45:00Z,99.7,99.8,70.0
2018-02-04T15:00:00Z,98.9,98.7,70.0
2018-02-04T15:15:00Z,95.6,95.5,70.0
2018-02-04T15:30:00Z,84.3,85.4,70.0
2018-02-04T15:45:00Z,70.5,71.2,70.0
2018-02-04T16:00:00Z,70.0,70.0,70.0
2018-02-04T16:15:00Z,70.0,70.0,70.0
2018-02-04T16:30:00Z,70.0,70.0,70.0
2018-02-04T16:45:00Z,70.0,70.0,70.0
2018-02-04T17:00:00Z,70.0,70.0,70.0
2018-02-04T17:15:00Z,70.0,70.0,70.0
2018-02-04T17:30:00Z,70.0,70.0,70.0
2018-02-04T17:45:00Z,70.0,70.0,70.0
2018-02-04T18:00:00Z,70.0,70.0,70.0
2018-02-04T18:15:00Z,70.0,70.0,70.0
2018-02-04T18:30:00Z,70.0,70.0,70.0
2018-02-04T18:45:00Z,70.0,70.0,70.0
2018-02-04T19:00:00Z,70.0,70.0,70.0
2018-02-04T19:15:00Z,70.0,70.0,70.0
2018-02-04T19:30:00Z,70.0,70.0,70.0
2018-02-04T19:45:00Z,70.0,70.0,70.0
2018-02-04T20:00:00Z,70.0,70.0,70.0
2018-02-04T20:15:00Z,70.0,70.0,70.0
2018-02-04T20:30:00Z,70.0,70.0,70.0
2018-02-04T20:45:00Z,70.0,73.2,70.0
2018-02-04T21:00:00Z,70.0,73.7,70.0
2018-02-04T21:15:00Z,70.0,74.1,70.0
2018-02-04T21:30:00Z,70.0,74.5,70.0
2018-02-04T21:45:00Z,70.0,74.8,70.0
2018-02-04T22:00:00Z,70.0,75.4,70.0
2018-02-04T22:15:00Z,70.0,75.7,70.0
2018-02-04T22:30:00Z,70.0,75.8,70.0
2018-02-04T22:45:00Z,70.0,76.1,70.0
2018-02-04T23:00:00Z,70.0,76.6,70.0
2018-02-04T23:15:00Z,70.0,76.6,70.0
2018-02-04T23:30:00Z,70.0,76.9,70.0
2018-02-04T23:45:00Z,73.3,77.1,70.0
2018-02-05T00:00:00Z,73.7,77.3,70.0
2018-02-05T00:15:00Z,73.7,77.5,70.0
2018-02-05T00:30:00Z,73.9,77.3,70.0
2018-02-05T00:45:00Z,74.2,76.9,70.0
2018-02-05T01:00:00Z,74.6,76.3,70.0
2018-02-05T01:15:00Z,74.6,76.3,70.0
2018-02-05T01:30:00Z,74.5,77.5,70.0
2018-02-05T01:45:00Z,74.6,78.1,70.0
2018-02-05T02:00:00Z,74.6,78.4,70.0
2018-02-05T02:15:00Z,74.7,79.0,70.0
2018-02-05T02:30:00Z,74.9,79.0,70.0
2018-02-05T02:45:00Z,75.0,79.3,70.0
2018-02-05T03:00:00Z,75.2,79.5,70.0
2018-02-05T03:15:00Z,75.5,78.9,70.0
2018-02-05T03:30:00Z,75.8,78.9,70.0
2018-02-05T03:45:00Z,75.8,79.9,70.0
2018-02-05T04:00:00Z,75.8,80.6,70.0
2018-02-05T04:15:00Z,75.8,80.4,70.0
2018-02-05T04:30:00Z,76.0,80.5,70.0
2018-02-05T04:45:00Z,76.0,80.5,70.0
2018-02-05T05:00:00Z,76.0,80.5,70.0
2018-02-05T05:15:00Z,76.4,80.3,70.0
2018-02-05T05:30:00Z,76.6,80.3,70.0
2018-02-05T05:45:00Z,76.8,80.3,70.0
2018-02-05T06:00:00Z,76.6,81.0,70.0
2018-02-05T06:15:00Z,76.6,81.1,70.0
2018-02-05T06:30:00Z,76.6,81.1,70.0
2018-02-05T06:45:00Z,76.6,81.1,70.0
2018-02-05T07:00:00Z,76.6,81.1,70.0
2018-02-05T07:15:00Z,76.9,80.4,70.0
2018-02-05T07:30:00Z,76.9,80.7,70.0
2018-02-05T07:45:00Z,76.9,81.6,70.0
2018-02-05T08:00:00Z,76.9,82.2,70.0
2018-02-05T08:15:00Z,76.9,82.7,70.0
2018-02-05T08:30:00Z,77.2,82.7,70.0
2018-02-05T08:45:00Z,77.2,82.3,70.0
2018-02-05T09:00:00Z,77.2,82.0,70.0
2018-02-05T09:15:00Z,77.2,81.6,70.0
2018-02-05T09:30:00Z,77.4,81.6,70.0
2018-02-05T09:45:00Z,77.4,82.2,70.0
2018-02-05T10:00:00Z,77.4,82.6,70.0
2018-02-05T10:15:00Z,77.4,82.6,70.0
2018-02-05T10:30:00Z,77.4,82.6,70.0
2018-02-05T10:45:00Z,77.4,82.6,70.0
2018-02-05T11:00:00Z,77.6,81.4,70.0
2018-02-05T11:15:00Z,96.0,100.0,70.0
2018-02-05T11:30:00Z,100.0,100.0,70.0
2018-02-05T11:45:00Z,100.0,100.0,70.0
2018-02-05T12:00:00Z,100.0,100.0,70.0
2018-02-05T12:15:00Z,99.7,100.0,70.0
2018-02-05T12:30:00Z,99.2,99.7,70.0
2018-02-05T12:45:00Z,99.2,99.2,70.0
2018-02-05T13:00:00Z,97.8,99.3,70.0
2018-02-05T13:15:00Z,94.0,99.3,70.0
2018-02-05T13:30:00Z,89.3,96.5,70.0
2018-02-05T13:45:00Z,82.1,92.1,70.0
2018-02-05T14:00:00Z,72.8,85.4,70.0
2018-02-05T14:15:00Z,70.0,78.1,70.0
2018-02-05T14:30:00Z,70.0,72.7,70.0
2018-02-05T14:45:00Z,70.0,70.1,70.0
2018-02-05T15:00:00Z,70.0,71.6,69.5
2018-02-05T15:15:00Z,70.0,71.6,69.0
2018-02-05T15:30:00Z,70.0,71.6,68.5
2018-02-05T15:45:00Z,70.0,71.6,68.5
2018-02-05T16:00:00Z,70.0,71.6,68.5
2018-02-05T16:15:00Z,71.4,71.6,68.5
2018-02-05T16:30:00Z,71.3,72.0,68.5
2018-02-05T16:45:00Z,71.3,72.5,68.1
2018-02-05T17:00:00Z,71.3,73.3,67.6
2018-02-05T17:15:00Z,71.3,74.5,67.2
2018-02-05T17:30:00Z,71.3,75.9,66.6
2018-02-05T17:45:00Z,71.3,77.2,65.9
2018-02-05T18:00:00Z,71.3,77.9,64.9
2018-02-05T18:15:00Z,71.3,79.2,63.7
2018-02-05T18:30:00Z,71.3,79.8,62.3
2018-02-05T18:45:00Z,71.3,80.6,60.6
2018-02-05T19:00:00Z,71.3,80.8,58.9
2018-02-05T19:15:00Z,71.3,81.0,56.9
2018-02-05T19:30:00Z,71.3,81.5,55.0
2018-02-05T19:45:00Z,70.5,81.6,55.0
2018-02-05T20:00:00Z,70.0,81.6,55.0
2018-02-05T20:15:00Z,70.0,81.6,55.0
2018-02-05T20:30:00Z,70.0,81.6,55.0
2018-02-05T20:45:00Z,70.0,81.6,55.0
2018-02-05T21:00:00Z,70.0,80.8,55.0
2018-02-05T21:15:00Z,70.0,79.1,55.0
2018-02-05T21:30:00Z,70.0,77.3,55.0
2018-02-05T21:45:00Z,70.0,76.0,55.0
2018-02-05T22:00:00Z,70.0,76.0,55.0
2018-02-05T22:15:00Z,70.0,76.0,55.0
2018-02-05T22:30:00Z,70.0,76.0,55.0
2018-02-05T22:45:00Z,70.0,75.7,55.0
2018-02-05T23:00:00Z,70.0,75.7,55.0
2018-02-05T23:15:00Z,70.0,75.7,55.0
2018-02-05T23:30:00Z,70.0,75.7,55.6
2018-02-05T23:45:00Z,70.0,75.7,56.8
2018-02-06T00:00:00Z,70.0,75.7,58.6
2018-02-06T00:15:00Z,70.0,75.7,61.2
2018-02-06T00:30:00Z,70.0,76.2,64.4
2018-02-06T00:45:00Z,70.0,77.7,67.5
2018-02-06T01:00:00Z,70.0,78.3,70.0
2018-02-06T01:15:00Z,70.0,79.3,70.0
2018-02-06T01:30:00Z,70.0,79.9,70.0
2018-02-06T01:45:00Z,70.0,80.4,70.0
2018-02-06T02:00:00Z,70.0,80.8,70.0
2018-02-06T02:15:00Z,70.0,81.0,70.0
2018-02-06T02:30:00Z,70.0,81.0,70.0
2018-02-06T02:45:00Z,70.0,73.3,70.0
2018-02-06T03:00:00Z,70.0,75.9,70.0
2018-02-06T03:15:00Z,70.0,77.8,70.0
2018-02-06T03:30:00Z,70.0,79.1,70.0
2018-02-06T03:45:00Z,70.0,80.3,70.0
2018-02-06T04:00:00Z,70.0,81.0,70.0
2018-02-06T04:15:00Z,73.2,81.7,70.0
2018-02-06T04:30:00Z,74.4,82.3,70.0
2018-02-06T04:45:00Z,75.0,83.5,70.0
2018-02-06T05:00:00Z,76.2,84.8,70.0
2018-02-06T05:15:00Z,77.5,84.8,70.0
2018-02-06T05:30:00Z,77.3,84.6,70.0
2018-02-06T05:45:00Z,78.5,84.9,70.0
2018-02-06T06:00:00Z,79.1,85.3,70.0
2018-02-06T06:15:00Z,79.1,85.5,70.0
2018-02-06T06:30:00Z,78.9,85.9,70.0
2018-02-06T06:45:00Z,78.9,86.2,70.0
2018-02-06T07:00:00Z,78.9,86.2,70.0
2018-02-06T07:15:00Z,79.2,86.4,70.0
2018-02-06T07:30:00Z,80.5,86.7,70.0
2018-02-06T07:45:00Z,81.1,86.8,70.0
2018-02-06T08:00:00Z,81.8,87.2,70.0
2018-02-06T08:15:00Z,81.8,87.9,70.0
2018-02-06T08:30:00Z,81.8,87.9,70.0
2018-02-06T08:45:00Z,81.0,87.6,70.0
2018-02-06T09:00:00Z,81.2,87.4,70.0
2018-02-06T09:15:00Z,81.9,87.7,70.0
2018-02-06T09:30:00Z,81.9,88.0,70.0
2018-02-06T09:45:00Z,82.5,88.2,70.0
2018-02-06T10:00:00Z,82.3,89.5,70.0
2018-02-06T10:15:00Z,82.1,89.5,70.0
2018-02-06T10:30:00Z,82.3,89.5,70.0
2018-02-06T10:45:00Z,83.3,88.9,70.0
2018-02-06T11:00:00Z,83.9,88.9,70.0
2018-02-06T11:15:00Z,100.0,100.0,70.0
2018-02-06T11:30:00Z,100.0,100.0,70.0
2018-02-06T11:45:00Z,100.0,100.0,70.0
2018-02-06T12:00:00Z,100.0,100.0,70.0
2018-02-06T12:15:00Z,100.0,100.0,70.0
2018-02-06T12:30:00Z,100.0,100.0,70.0
2018-02-06T12:45:00Z,100.0,100.0,69.6
2018-02-06T13:00:00Z,99.5,100.0,69.8
2018-02-06T13:15:00Z,99.5,99.8,70.0
2018-02-06T13:30:00Z,99.5,99.2,70.0
2018-02-06T13:45:00Z,96.8,98.6,70.0
